240
320
0,05
0,05
0
4
0
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-2,8421709430404E-17
1,88737914186277E-18
-6,21724893790088E-17
-3,74145159298678E-16
-1,17239551400417E-15
-3,64785979201088E-15
-1,14976916876231E-14
-3,55158125131539E-14
-1,0747924772403E-13
-3,18557735745631E-13
-9,25157173092848E-13
-2,63255306443016E-12
-7,33934002461593E-12
-2,00484521206782E-11
-5,36581935551377E-11
-1,40708355967238E-10
-3,61509255755785E-10
-9,09968968749517E-10
-2,24404483916596E-09
-5,42155483222708E-09
-1,28319461538052E-08
-2,97526490224538E-08
-6,75787850716891E-08
-1,50360222441296E-07
-3,27701547761823E-07
-6,9956952076395E-07
-1,4627586483675E-06
-2,99560764038918E-06
-6,00823652553104E-06
-1,1801479270848E-05
-2,27001433983125E-05
-4,27559437277382E-05
-7,8851593233233E-05
-0,000142376340855796
-0,000251676346268715
-0,000435495908360255
-0,000737595397782697
-0,00122262934614474
-0,00198316026250812
-0,00314734071962393
-0,00488630416342301
-0,00741968183828116
-0,0110169769760532
-0,0159919095824816
-0,0226864947272336
-0,0314417855892105
-0,0425531635408146
-0,0562100001400729
-0,0724225125986647
-0,0909425000462462
-0,111188864829809
-0,132192511473189
-0,152577211228315
-0,170592098599549
-0,18420672222732
-0,191270872328549
-0,18972974789639
-0,177872581949357
-0,154582537376346
-0,119550357409717
-0,0734157017972307
-0,0178084432290722
0,0447241343255876
0,110901980096544
0,176990463929769
0,239140470081525
0,293749792363155
0,337801588990022
0,36913783091921
0,386633724406334
0,390252439020056
0,380976588652986
0,360631130228534
0,331628204607879
0,296674574891875
0,258484551753715
0,219535490356448
0,181891055587077
0,147102812327802
0,116186843036177
0,0896617074682482
0,067628404988658
0,0498719582854565
0,0359667338307616
0,025372175787728
0,0175108465000208
0,0118254666970982
0,00781539252668426
0,00505541427223888
0,00320097394912899
0,00198412012105942
0,00120406817316734
0,000715426226611757
0,000416236027405308
0,000237139145580711
0,000132306449949209
7,22930074495303E-05
3,86874875163377E-05
2,02779230284521E-05
1,04105419428114E-05
5,23524428226211E-06
2,57887247335389E-06
1,24441860659587E-06
5,88247663601792E-07
2,72410245542437E-07
1,23585563478353E-07
5,49292802621694E-08
2,39189442490534E-08
1,0204493271903E-08
4,26541263280276E-09
1,74686395033306E-09
7,00960106413905E-10
2,75594898015422E-10
1,06169377178918E-10
4,00758922714328E-11
1,48227906615668E-11
5,37226774177737E-12
1,90783600029229E-12
6,63900490138769E-13
2,2631807539142E-13
7,56569251691987E-14
