240
320
0,05
0,05
0
4
0
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-3,99680288865057E-18
-9,04831765069503E-18
-4,75175454539567E-16
-1,70641278884887E-15
-4,4978465396639E-15
-1,21844756506562E-14
-3,46170869747198E-14
-9,68184421523692E-14
-2,64078203748854E-13
-7,05889457997004E-13
-1,85070603286884E-12
-4,75207662109577E-12
-1,19557150846147E-11
-2,94682949153712E-11
-7,11577760049991E-11
-1,68334963302694E-10
-3,90120849517861E-10
-8,85690228733821E-10
-1,96974136167191E-09
-4,29108212086644E-09
-9,15668182857514E-09
-1,913840628407E-08
-3,91787623841407E-08
-7,85511127280934E-08
-1,54236830504338E-07
-2,96574154614103E-07
-5,58419915411402E-07
-1,0295349514341E-06
-1,858407727115E-06
-3,28415909582333E-06
-5,68133165964633E-06
-9,61996860478544E-06
-1,59420455179356E-05
-2,58526013989969E-05
-4,1019437571231E-05
-6,36688406365778E-05
-9,66566889478132E-05
-0,000143485432496359
-0,000208229547569929
-0,000295327787144802
-0,00040920314154581
-0,000553684212333359
-0,000731227117872057
-0,000941975447205649
-0,00118274427151843
-0,00144606593001276
-0,00171947947731601
-0,00198526903012784
-0,00222084562389996
-0,00239991320000051
-0,0024944602259494
-0,00247748297464301
-0,00232619471139857
-0,00202533604231134
-0,00157010817397035
-0,000968231529679672
-0,000240703721593168
0,000579008244974856
0,00144737836847959
0,00231461512462866
0,0031293830833339
0,00384383110132421
0,00441824305799299
0,00482468313712244
0,0050491717579807
0,00509216752197963
0,00496739731553336
0,00469931971837179
0,0043196827834132
0,00386371974970894
0,00336651032310601
0,00285993600740801
0,00237050521187964
0,00191815313689651
0,00151596585891722
0,00117066165485547
0,00088359717597442
0,000652051225036706
0,000470564929563668
0,000332169258822969
0,000229393471025331
0,000155008022702679
0,00010250386563956
6,6342775506416E-05
4,20303229754707E-05
2,60669811815926E-05
1,58276505281996E-05
9,40967888288281E-06
5,47768895934774E-06
3,12257435839223E-06
1,74319962521689E-06
9,53068570049413E-07
5,10347055510327E-07
2,67664930416806E-07
1,37505500724908E-07
6,91939807611747E-08
3,41076523489822E-08
1,6469675650336E-08
7,79078781867778E-09
3,61038239614883E-09
1,63912594903985E-09
7,29069917562778E-10
3,17712510969286E-10
1,35649150912416E-10
5,67448437128546E-11
2,32572437974966E-11
9,34050692347457E-12
3,67538832701838E-12
1,41699418865222E-12
5,35358424258457E-13
