240
320
0,05
0,05
0
4
0
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-2,21600515715169E-16
-4,71700456472489E-15
-3,4633740320089E-14
-9,90733606265328E-14
-2,51309917320692E-13
-6,56048215752463E-13
-1,71982500463112E-12
-4,47589953988964E-12
-1,15214726648033E-11
-2,92248390487251E-11
-7,29449108336121E-11
-1,79090942407834E-10
-4,3245609115142E-10
-1,02704837463744E-09
-2,39889550974353E-09
-5,51058065080168E-09
-1,24492564053301E-08
-2,76594999680375E-08
-6,04358665654416E-08
-1,29864215706571E-07
-2,7442512609568E-07
-5,70288006244908E-07
-1,16546434144511E-06
-2,34228684581408E-06
-4,62940697181196E-06
-8,99854252394406E-06
-1,72033368064357E-05
-3,23520575610539E-05
-5,98590049335069E-05
-0,000109002855776926
-0,000195457380091651
-0,000345416572570196
-0,000602612340749655
-0,00104267218706223
-0,0018196366123605
-0,00339602919565895
-0,00772942578261739
-0,0231390668235101
-0,0757467543430307
-0,204353168978736
-0,434601633882581
-1,1872774519996
-1,54597569632962
-1,50766288051057
-1,41910846562638
-1,31124361731573
-1,19489441388801
-1,07712683705915
-0,961240672475482
-0,849248948337684
-0,742547573897608
-0,64219814430474
-0,549099004894536
-0,464083102042224
-0,387959781157635
-0,321512560279133
-0,265464330286208
-0,220425062338897
-0,186844744085104
-0,165004854276412
-0,155094521330896
-0,157440882904568
-0,173045992055559
-0,204944554403282
-0,262604496573769
-0,380265652368397
-0,698369112754336
-1,66927357549301
-2,8107234563278
-3,08820050630167
-3,12614200960708
-3,0898722437278
-3,01623831079341
-2,91856065179968
-2,80468093468543
-2,68081259125982
-2,5519080407903
-2,42095454981704
-2,28870549602692
-2,15459569519484
-2,0182115287442
-1,88016437154397
-1,7420167253755
-1,60572328168621
-1,47310154678086
-1,34553207251727
-1,22386380049071
-1,10843955288958
-0,999173989409677
-0,89564599733183
-0,79718811556836
-0,702966431556858
-0,612049192531145
-0,523464184363017
-0,436245455318409
-0,34947002023645
-0,262285143332728
-0,173926820862148
-0,0837302130846658
0,008867013063439
0,104327232555652
0,20301991222577
0,305231680502411
0,41117796982956
0,521014939225877
0,634850628958277
0,752754593290127
0,87476556295273
1,00089698016101
1,13114051397402
1,26546790325631
1,40383169547704
1,54616565741033
1,69238582346145
1,84239329655309
1,9960799832125
2,15333837160937
2,31407618922189
2,47823626002175
2,64582110092283
2,8169207653344
2,99174119830625
3,17062898974572
3,35408703680472
3,54277447279482
3,73748358030964
3,93908663174886
4,14844716210449
4,36629379501074
4,59306127025535
4,82871295859599
5,0725700589631
5,32318022770359
5,57825666463651
5,83470423045056
6,08872455953918
6,33596596012555
6,57166678343738
6,79074113912256
6,98778002191063
7,15700487520995
7,29235904958692
7,3882200008908
7,44149299991923
7,45488254257247
7,43751017802808
7,39881416839322
7,34231635757971
7,26734618853238
7,17234250504942
7,05375956569361
6,9030206114869
6,70137639755529
6,40574822487584
5,89732375099783
4,86363851955211
3,36199825715339
0,000259270813722826
