240
320
0,05
0,05
0
4
0
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-6,61692922676594E-17
-3,3404945476434E-15
-3,18333692739257E-14
-9,8229924194725E-14
-2,77565803674658E-13
-8,082355340555E-13
-2,31113295168222E-12
-6,46681119764715E-12
-1,77866319450723E-11
-4,80821160664645E-11
-1,27674851691279E-10
-3,3294363355508E-10
-8,52655623133952E-10
-2,1444479285558E-09
-5,2966235232326E-09
-1,28477574584066E-08
-3,06056397165619E-08
-7,16014424330259E-08
-1,64508033399697E-07
-3,71188749119168E-07
-8,2250877999205E-07
-1,78985698711373E-06
-3,82490375197872E-06
-8,02671602889984E-06
-1,65409374194993E-05
-3,3471583243409E-05
-6,65083226685088E-05
-0,000129763187965353
-0,000248599592111926
-0,00046766008207937
-0,000863903799753718
-0,00156731391452186
-0,0027931342216296
-0,00489125094748255
-0,00842110907350127
-0,0142653818976979
-0,0238048741113033
-0,0391963785087641
-0,0638380277157999
-0,10320913731333
-0,166538518113403
-0,270516681878844
-0,448500088281886
-0,772773565589368
-1,37003741499686
-2,18319857682928
-2,74725730544397
-2,98156392060528
-3,02464657485968
-2,96641463002592
-2,85026097988949
-2,69719731373376
-2,51809137214222
-2,31903960926222
-2,10377378331463
-1,87478400808689
-1,63386447122557
-1,3823907625412
-1,12146934590184
-0,852024760190694
-0,574855621308394
-0,29067427605495
-0,000137242839653592
0,296130127724232
0,597513132685834
0,903390580363467
1,21312072876975
1,52603022920852
1,84140614427763
2,15849120030995
2,47648250427363
2,79453402268863
3,11176320503738
3,42726226842328
3,74011490618992
4,04941967698603
4,35432240666046
4,65406249700174
4,94804449812302
5,23596200404269
5,51803285901642
5,79544735200131
6,07112234121496
6,35056484524769
6,64138823621566
6,94597497868294
7,23108325772692
7,32628713004237
6,7535596846932
0,376926290970017
0,210786446242477
0,125117471646568
0,0752839540555053
0,0453044433204706
0,0270768094541164
0,0160056162551158
0,009333073649161
0,0053593104019129
0,00302715053284186
0,00168065664187497
0,000916722966509565
0,000491115510673461
0,00025836875669593
0,000133464435996335
6,76924610265523E-05
3,37098904353231E-05
1,64822813283787E-05
7,91270306909873E-06
3,72980668294593E-06
1,7262687049165E-06
7,84508023956605E-07
3,50073111995282E-07
1,533899446409E-07
6,59956120620677E-08
2,7881454380674E-08
1,15664208836497E-08
4,71157157824983E-09
1,88458201739713E-09
7,40193854881806E-10
2,85466141725407E-10
1,081045021278E-10
4,02018917044893E-11
1,46842142889589E-11
5,2702895936279E-12
1,85710546940489E-12
6,37960129168375E-13
2,11857031917614E-13
