240
320
0,05
0,05
0
4
0
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-6,66133814775094E-19
-5,55111512312578E-19
-2,20934381900406E-17
-1,02473585172902E-16
-1,99840144432528E-16
-7,33968441579691E-16
-1,78368431136278E-15
-4,95004037759372E-15
-1,29423138872653E-14
-3,41223715949468E-14
-8,76729799870192E-14
-2,20854334820331E-13
-5,44997935669758E-13
-1,31750732546011E-12
-3,12077352848669E-12
-7,24091353543387E-12
-1,64582851791572E-11
-3,66444283805939E-11
-7,99200914336984E-11
-1,70729751447713E-10
-3,57232762483266E-10
-7,32086636649378E-10
-1,46934159774111E-09
-2,88808178777768E-09
-5,55901775098975E-09
-1,04775919108877E-08
-1,93361509565684E-08
-3,49374266291893E-08
-6,17999028803232E-08
-1,07008987749039E-07
-1,81360705574141E-07
-3,00819548826089E-07
-4,8826084936578E-07
-7,75383078682729E-07
-1,20455331494194E-06
-1,83019423205017E-06
-2,71915047445836E-06
-3,9493194247886E-06
-5,60574627208467E-06
-7,77342855404728E-06
-1,05263150492704E-05
-1,39124654926083E-05
-1,79360692162096E-05
-2,2537948628799E-05
-2,75771671778463E-05
-3,2817216204996E-05
-3,79207168296287E-05
-4,24563886834899E-05
-4,59210245660275E-05
-4,77773304391142E-05
-4,75059052675063E-05
-4,46667226072031E-05
-3,89627881191644E-05
-3,02968117013146E-05
-1,88113076257571E-05
-4,90385491803022E-06
1,07876988954445E-05
2,74309312192377E-05
4,4071325053794E-05
5,97228519155151E-05
7,34647088610331E-05
8,45310099630664E-05
9,23812815868671E-05
9,67427623235482E-05
9,7620122696387E-05
9,52733693420244E-05
9,01693883757773E-05
8,29159769787294E-05
7,41888067790611E-05
6,46614650099188E-05
5,49468238077702E-05
4,55550624320079E-05
3,68703932487924E-05
2,91455534008127E-05
2,25108816446483E-05
1,69935315862194E-05
1,25420745888379E-05
9,05223539997075E-06
6,39049915789942E-06
4,41352998955744E-06
2,98249480446842E-06
1,97231936998133E-06
1,2765365829509E-06
8,08716489636619E-07
5,01544759423145E-07
3,04517572069919E-07
1,81025315243499E-07
1,0537127037188E-07
6,00606147852225E-08
3,35249466532651E-08
1,83265617787133E-08
9,81183555960322E-09
5,14512417720262E-09
2,64262875886376E-09
1,32949922971893E-09
6,55190080525812E-10
3,16292026903552E-10
1,49576814601085E-10
6,92959430948286E-11
3,14506420906542E-11
1,39843937541088E-11
