240
320
0,05
0,05
0
4
0
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-1,77191594730168E-16
-2,64122057558324E-15
-2,85704793157037E-14
-8,80351347376511E-14
-2,28784713396375E-13
-6,07488226389537E-13
-1,62390889624203E-12
-4,31070235062835E-12
-1,13031577431071E-11
-2,91877466084928E-11
-7,41181634397696E-11
-1,85042501542064E-10
-4,54146921615233E-10
-1,09568519829806E-09
-2,59856959928823E-09
-6,05811152026527E-09
-1,38832175415539E-08
-3,12743501139398E-08
-6,92512046223532E-08
-1,50731029550853E-07
-3,2248528756141E-07
-6,78180368900874E-07
-1,40186428384838E-06
-2,84834036088561E-06
-5,68861741134889E-06
-1,11676305235299E-05
-2,15514373126729E-05
-4,08875247121259E-05
-7,62727636528034E-05
-0,000139931868886993
-0,000252578448218866
-0,000448809537767937
-0,000785787216651034
-0,0013575084259198
-0,0023199897481096
-0,00395040918879803
-0,00694038174148574
-0,0148842776434868
-0,0538773621047535
-0,259837787618667
-1,02140433737634
-1,84497000842179
-1,93906506287048
-1,82930973357777
-1,70465070091504
-1,56921395752287
-1,43004171745082
-1,29346704175452
-1,16364628821716
-1,04340868129558
-0,934651827810291
-0,83854310411963
-0,755616496626985
-0,685824731814289
-0,62860433177374
-0,582989803659009
-0,547779792899273
-0,52172863444756
-0,503725518093041
-0,492933534136165
-0,488883159225363
-0,491536966269468
-0,501358406054111
-0,519430145018711
-0,547684946116276
-0,589342857681162
-0,64968915526679
-0,737318757099732
-0,865655254536892
-1,05316437459234
-1,31707761953115
-1,65211401735834
-2,00161519432729
-2,27595410965157
-2,4276030024442
-2,46901964899118
-2,43228724727646
-2,34452014919816
-2,22409713797307
-2,08297499706433
-1,92915895041309
-1,76822650437696
-1,60410752658704
-1,4394926565274
-1,2761003650132
-1,114892716519
-0,956261892728339
-0,800189102312883
-0,646375107106881
-0,494343335814904
-0,343518264345959
-0,193282700887055
-0,0430179270393036
0,107869483128597
0,259930742000002
0,413664932204844
0,56951376998565
0,727859267735907
0,889023009639079
1,05326619456179
1,22078999800997
1,39173617788577
1,56618821388927
1,74417363918083
1,92566860169511
2,11060608902989
2,29888968380683
2,49041521053811
2,68510316278247
2,8829451217198
3,08406679473079
3,28880750218677
3,49780931655917
3,71209772994859
3,93312079846471
4,16269899113105
4,40283040581206
4,6553063278568
4,92113235391665
5,19982304430472
5,48872046166884
5,78252560116566
6,07316762711043
6,34996579076519
6,59988262474715
6,80781106927747
6,95779329838119
7,03796858536015
7,05025180466336
7,01217575449363
6,94025423531476
6,83848890675371
6,70046089729604
6,50516384086501
6,19448785916362
5,59117874690283
4,70989940126614
0,475483777163755
4,04909927453981E-05
5,44551650501834E-08
2,18933636950775E-08
9,38332645990855E-09
3,95306877968187E-09
1,63695513093177E-09
6,66293632014822E-10
2,66579132152592E-10
1,04840724267945E-10
4,05334154572762E-11
